created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sun Jul 30 22:42:46 +0000 2023;1685783015992291329;"@discountfess punya aku pernah segini, tpi bukan krna main cocoki" itu https://t.co/2CWbmJWJN9";2;10;0;9;in;573425765;1685637629537361920;moccagee_;https://twitter.com/moccagee_/status/1685783015992291329
Sun Jul 30 22:41:18 +0000 2023;1685782648575447040;"YA ALLAH SUMPAH GEGARA KESEL COCOKI SAMPE MIMPI PUN MAIN COCOKI COI BEDANYA DI RL KALAH KALO DIMIMPI MENANGG😭😭😭";0;0;0;0;in;1252296335916584960;1685782648575447040;mtchallte_;https://twitter.com/mtchallte_/status/1685782648575447040
Sun Jul 30 22:39:55 +0000 2023;1685782299298983937;"Maen cocoki dari kemaren gapernah menang weii https://t.co/phtMi9eu9h";0;0;0;0;in;1577781356519907328;1685782299298983937;needasupan;https://twitter.com/needasupan/status/1685782299298983937
Sun Jul 30 22:35:16 +0000 2023;1685781128740061184;"frustrasi bgt main shopee cocoki";0;0;0;0;in;1351871087106113536;1685781128740061184;naapricots;https://twitter.com/naapricots/status/1685781128740061184
Sun Jul 30 22:34:12 +0000 2023;1685780861797777409;"gw mau main cocoki lagi wml ga stress";0;0;0;0;in;1147925204032610304;1685780861797777409;eclips_eis;https://twitter.com/eclips_eis/status/1685780861797777409
Sun Jul 30 22:33:53 +0000 2023;1685780783196483584;"TUTOR MAIN COCOKI BIAR MENANGG GIMANAAAA";0;0;0;0;in;1628722027464126464;1685780783196483584;akuinitehsaha;https://twitter.com/akuinitehsaha/status/1685780783196483584
Sun Jul 30 22:32:01 +0000 2023;1685780312314556416;"@wuhankontoI makasih syopi cocoki 😋 https://t.co/OyI53r1ILA";0;1;0;0;in;1178250306292862977;1685778215217119232;mintzmina;https://twitter.com/mintzmina/status/1685780312314556416
Sun Jul 30 22:30:28 +0000 2023;1685779922588139520;"@ahdiww Seminggu main shopee cocoki gk pernah bisa menang 😭";0;0;0;0;in;1255328026428088320;1685557324050800640;pwrpftgrl;https://twitter.com/pwrpftgrl/status/1685779922588139520
Sun Jul 30 22:26:59 +0000 2023;1685779047291518976;"shopee cocoki sialan bikin gua penasaran aja, sampe lupa tidur bjir";0;0;0;0;in;489978345;1685779047291518976;cintakopi_;https://twitter.com/cintakopi_/status/1685779047291518976
Sun Jul 30 22:22:20 +0000 2023;1685777876363476993;"Info dong, shopee cocoki hari ini yg mana yg dikerjain duluan.? Please bantu jawab yg uda menang";0;0;0;0;in;1559113953896042499;1685777876363476993;kawaiipii_;https://twitter.com/kawaiipii_/status/1685777876363476993
Sun Jul 30 22:21:24 +0000 2023;1685777639368470528;"muak ak sm shopee cocoki";0;0;0;0;in;1571541818105528320;1685777639368470528;abcduntilzee;https://twitter.com/abcduntilzee/status/1685777639368470528
Sun Jul 30 22:16:28 +0000 2023;1685776399150600192;"liat tips &amp  trick shopee cocoki dari hari pertama juga ttp ga pernah menang.. tau polanya kayak apa, tau harus dimainin kayak apa, tetep ajeeee kagak menang (⁠╯⁠ರ⁠ ⁠~⁠ ⁠ರ⁠)⁠╯⁠︵⁠ ⁠┻⁠━⁠┻";0;0;1;1;in;814282669722714112;1685776399150600192;wjhvrs;https://twitter.com/wjhvrs/status/1685776399150600192
Sun Jul 30 20:28:04 +0000 2023;1685749121116954624;"dari sejam yang lalu dah merem tp kepikiran cocoki akhirnya bangun lagi https://t.co/8KS3VdQLom";0;2;0;0;in;1196852160446681088;1685749121116954624;baebluebery;https://twitter.com/baebluebery/status/1685749121116954624
Sun Jul 30 20:18:09 +0000 2023;1685746625304756224;"@discountfess emng bnr bnr ya dibikin emosi dlu mau namatin cocoki doang https://t.co/DM5TNZSLCq";0;0;0;0;in;1277248250697793537;1685584776974286848;dikaaaad;https://twitter.com/dikaaaad/status/1685746625304756224
Sun Jul 30 20:11:56 +0000 2023;1685745058627403776;"@sensuous__ Main cocoki";0;1;0;0;in;1430563228866662405;1685743965612707840;asdfgruby;https://twitter.com/asdfgruby/status/1685745058627403776
Sun Jul 30 20:06:07 +0000 2023;1685743596996333569;"Banyak hal ko, aku cukup gampang seneng dan bahagia. Aku bisa menang shopee cocoki aja pasti aku bahagia, sayangnya sampai skrg belum pernah menang";0;0;0;0;in;1356814948869959681;1685743596996333569;nduttela;https://twitter.com/nduttela/status/1685743596996333569
Sun Jul 30 20:03:56 +0000 2023;1685743048133873664;"@discountfess Emang shopee cocoki udah ada 9 hari ya? Wkwkwk selamat sender.. btw ayo ajarin aku suhu😭 aku baru 2 kali";0;2;0;0;in;1291726054189436929;1685637629537361920;anakkentank_;https://twitter.com/anakkentank_/status/1685743048133873664
Sun Jul 30 20:01:33 +0000 2023;1685742447245328384;"game shopee cocoki biki emosi bgt Allahuakbar 😭";0;0;0;0;in;1093785930861752321;1685742447245328384;cekerpedesss;https://twitter.com/cekerpedesss/status/1685742447245328384
Sun Jul 30 19:55:13 +0000 2023;1685740854127042560;"Cocoki ini apa ya";0;0;0;0;in;1270427493099397121;1685740854127042560;urfavreyy;https://twitter.com/urfavreyy/status/1685740854127042560
Sun Jul 30 19:54:37 +0000 2023;1685740701836103681;"@f4rels Gua kira Cocoki game Plato..";0;1;0;0;in;1414835250748821504;1685709173613629440;sortigern;https://twitter.com/sortigern/status/1685740701836103681
Sun Jul 30 19:51:45 +0000 2023;1685739981242003456;"Cocoki terossss, drakornya kapan";0;0;0;0;in;205250838;1685739981242003456;hawawk;https://twitter.com/hawawk/status/1685739981242003456
Sun Jul 30 19:48:11 +0000 2023;1685739084197908480;"fak yu cocoki https://t.co/7W6zir01fo";0;0;0;1;in;1171674148684197889;1685739084197908480;andamudayooo;https://twitter.com/andamudayooo/status/1685739084197908480
Sun Jul 30 19:47:38 +0000 2023;1685738945446072320;"PENGEN MAIN COCOKI TP GAK ADAAA HHHHH";0;0;0;0;in;848197064760508416;1685738945446072320;mapanacee;https://twitter.com/mapanacee/status/1685738945446072320
Sun Jul 30 19:46:10 +0000 2023;1685738575575543808;"@TEHSISRl masa kalah sama game cocoki";0;0;0;0;in;2561253600;1685640581199118336;cantsleep1am;https://twitter.com/cantsleep1am/status/1685738575575543808
Sun Jul 30 19:42:08 +0000 2023;1685737560331702272;"anjiang ang shopee cocoki";0;0;0;0;in;1171674148684197889;1685737560331702272;andamudayooo;https://twitter.com/andamudayooo/status/1685737560331702272
Sun Jul 30 19:41:36 +0000 2023;1685737424536862720;"hhhh emosi bgt cocoki hari ini susah polll";0;1;0;0;in;1110090885658636288;1685737424536862720;philosopiy;https://twitter.com/philosopiy/status/1685737424536862720
Sun Jul 30 19:40:41 +0000 2023;1685737196765241344;"main sopi cocoki adalah stress yg disengaja";0;0;0;0;in;1203724187325480962;1685737196765241344;alannshr;https://twitter.com/alannshr/status/1685737196765241344
Sun Jul 30 19:36:01 +0000 2023;1685736020141326336;"otak ku panas gara shopee cocoki";0;0;0;0;in;2185116031;1685736020141326336;cicilipaa;https://twitter.com/cicilipaa/status/1685736020141326336
Sun Jul 30 19:34:53 +0000 2023;1685735734035222528;"dari jam 1 main ini sampe stengah 4 nd pernah menang bajingan cocoki bgst https://t.co/hF9ydcVKpw";0;0;0;2;in;1230776829880832000;1685735734035222528;itzpipiw;https://twitter.com/itzpipiw/status/1685735734035222528
Sun Jul 30 19:31:38 +0000 2023;1685734916045361152;"sinting ak main cocoki";0;4;0;16;in;1307325691751354369;1685734916045361152;chouferr;https://twitter.com/chouferr/status/1685734916045361152
Sun Jul 30 19:28:40 +0000 2023;1685734169262071808;"Cocoki bgst ga menang menang🥴";0;0;0;0;in;462840956;1685734169262071808;Whydaprilia;https://twitter.com/Whydaprilia/status/1685734169262071808
Sun Jul 30 19:28:35 +0000 2023;1685734149955665920;"HOW TO CARANYA TAMATIN COCOKI, UDAH SERIBU CARA GUE LAKUKAN, UDAH LIAT TIPS N TRICK NYA JG TP TETEP AJA ???!!!";0;0;0;1;in;1175913693608996866;1685734149955665920;imyo0urs;https://twitter.com/imyo0urs/status/1685734149955665920
Sun Jul 30 19:27:45 +0000 2023;1685733938822873088;"COCOKI JANCOKKKKK";0;0;0;0;in;1222571095393333251;1685733938822873088;marvel00us;https://twitter.com/marvel00us/status/1685733938822873088
Sun Jul 30 19:26:53 +0000 2023;1685733722031824896;"anjg lah gue begadang cm buat tamatin cocoki doang, apakah tamat ? ngga";0;1;0;0;in;1175913693608996866;1685733722031824896;imyo0urs;https://twitter.com/imyo0urs/status/1685733722031824896
Sun Jul 30 19:23:42 +0000 2023;1685732920215195648;"cocoki stands for cOOOK JANCOK IKI";0;0;0;0;in;1623740497805320192;1685732792527953920;carstairsgee;https://twitter.com/carstairsgee/status/1685732920215195648
Sun Jul 30 19:23:11 +0000 2023;1685732792527953920;"AKU MUAK BGT DENGAK COCOKI TAPI APAKAH AKU AKAN BERHENTI? tentu sjaa TIDAK";0;1;0;0;in;1623740497805320192;1685732792527953920;carstairsgee;https://twitter.com/carstairsgee/status/1685732792527953920
Sun Jul 30 19:22:27 +0000 2023;1685732608532242432;"cocoki hari ini https://t.co/FY6Z9dIpn7";0;2;0;0;in;882242953304973313;1685732608532242432;honestlycapek;https://twitter.com/honestlycapek/status/1685732608532242432
Sun Jul 30 19:22:03 +0000 2023;1685732507613065216;"siapa yang main cocoki berhari hari belom menang sama sekali cung sini 😭☝🏻";0;0;1;0;in;2718831751;1685732507613065216;upiiiiii__;https://twitter.com/upiiiiii__/status/1685732507613065216
Sun Jul 30 19:16:37 +0000 2023;1685731138952994817;"jgn main cocoki ntr kecanduan🙏🏻";0;0;0;0;in;1294569939164999682;1685731138952994817;taroloverzz;https://twitter.com/taroloverzz/status/1685731138952994817
Sun Jul 30 19:15:35 +0000 2023;1685730878843224064;"gara gara cocoki ku guring diatas jam 2 trs, cka pang menang ni kd haur kalah trs😇";0;0;0;0;in;1294569939164999682;1685730878843224064;taroloverzz;https://twitter.com/taroloverzz/status/1685730878843224064
Sun Jul 30 19:11:28 +0000 2023;1685729842783014912;"lu menang cocoki, you won at life😭🙏";0;0;0;0;in;1305287765701976065;1685729842783014912;siklohaexan;https://twitter.com/siklohaexan/status/1685729842783014912
Sun Jul 30 19:10:53 +0000 2023;1685729693960650752;"cocoki sebelum tidur, 31 juli 😂 https://t.co/jANh23P1Cg";0;2;0;0;in;406741119;1685459238020403200;bilaawaktu;https://twitter.com/bilaawaktu/status/1685729693960650752
Sun Jul 30 19:08:52 +0000 2023;1685729189583040512;"@flyvawayk Di shopi games kak namanya cocoki wkwk";0;0;0;0;in;1537499850;1685452648785592320;dhiaaidhaw_;https://twitter.com/dhiaaidhaw_/status/1685729189583040512
Sun Jul 30 19:08:03 +0000 2023;1685728981755334656;"tumben menang cocoki di 400an 😭🤏 biasanya udh 1000 lebih https://t.co/UsnnApJ9b6";0;0;0;0;in;1514570952247431172;1685728981755334656;din_o11;https://twitter.com/din_o11/status/1685728981755334656
Sun Jul 30 19:05:36 +0000 2023;1685728364735414272;"Bisa gila main sopi cocoki";0;0;0;0;in;2168406560;1685728364735414272;Nobuatsuuu;https://twitter.com/Nobuatsuuu/status/1685728364735414272
Sun Jul 30 19:03:56 +0000 2023;1685727948958257152;"UDH JAM 2 AJA GW MAIN COCOKI";0;0;0;0;in;1055616509949566976;1685727948958257152;nextlevelraf;https://twitter.com/nextlevelraf/status/1685727948958257152
Sun Jul 30 19:03:50 +0000 2023;1685727920290168832;"Cocoki kupretttt";0;0;0;0;in;1519690516572815362;1685727920290168832;ihsebal;https://twitter.com/ihsebal/status/1685727920290168832
Sun Jul 30 19:01:48 +0000 2023;1685727410128642048;"shopee cocoki asuk lah siapa yang buka joki tamatin cocoki ?";0;0;0;0;in;1175913693608996866;1685727410128642048;imyo0urs;https://twitter.com/imyo0urs/status/1685727410128642048
Sun Jul 30 19:00:52 +0000 2023;1685727174698086400;"gw kesel bgt taiiiii shopee cocoki lv 3 kayak ashuuu. tenang gw siap bertempur";0;0;0;0;in;1034063272431906817;1685727174698086400;humbledorr;https://twitter.com/humbledorr/status/1685727174698086400
Sun Jul 30 18:58:36 +0000 2023;1685726606038601728;"kpn yh ak menamatkan cocoki jancok ini";0;0;0;0;in;1534606522814107648;1685726606038601728;reasoulmayo;https://twitter.com/reasoulmayo/status/1685726606038601728
Sun Jul 30 18:55:30 +0000 2023;1685725825021476864;"CAN SOMEONE STOP ME FROM MAIN SHOPEE COCOKI KARNA GA MENANG MENANG ANJEENGGG BSK MAU KERJA 😫🤡 KESHALL";0;0;0;0;in;1214830064212164608;1685725825021476864;bietterlove;https://twitter.com/bietterlove/status/1685725825021476864
Sun Jul 30 18:54:30 +0000 2023;1685725572725673984;"GUE MUAK MAIN COCOKI JAM SEGINI";0;0;0;0;in;1182798075946926080;1685725572725673984;slvwxxx;https://twitter.com/slvwxxx/status/1685725572725673984
Sun Jul 30 18:53:57 +0000 2023;1685725433143459840;"cocoki monyettttt";0;0;0;0;in;1071289456013991937;1685725433143459840;lucloudian;https://twitter.com/lucloudian/status/1685725433143459840
Sun Jul 30 18:53:36 +0000 2023;1685725346812084224;"@discountfess Ini apaan cocoki";0;0;0;0;in;1555144010653913088;1685637629537361920;cinnamworol;https://twitter.com/cinnamworol/status/1685725346812084224
Sun Jul 30 18:52:19 +0000 2023;1685725024689561605;"gue cpek bgt main shopi cocoki";0;0;0;0;in;1143864571901300736;1685725024689561605;meowjeee;https://twitter.com/meowjeee/status/1685725024689561605
Sun Jul 30 18:51:41 +0000 2023;1685724862705446912;"sementara tak main shopee cocoki sek";0;3;0;7;in;1449752428509687808;1685724862705446912;duakalitigabrph;https://twitter.com/duakalitigabrph/status/1685724862705446912
Sun Jul 30 18:49:51 +0000 2023;1685724404721090560;"gw hrus stop main sopi cocoki karna ini game beneran bikin stress anjir";0;0;0;0;in;3296970908;1685724404721090560;herreading;https://twitter.com/herreading/status/1685724404721090560
Sun Jul 30 18:49:44 +0000 2023;1685724372789796864;"GW UDH ENEG ANJGG MAIN SHOPEE COCOKI";0;1;0;0;in;1161967552651644928;1685724372789796864;junyons;https://twitter.com/junyons/status/1685724372789796864
Sun Jul 30 18:48:25 +0000 2023;1685724042165456896;"udah 351 org yg menang cocoki ko bisa sii? aku drtd ga menang menang bngke😡";0;0;0;0;in;1294569939164999682;1685724042165456896;taroloverzz;https://twitter.com/taroloverzz/status/1685724042165456896
Sun Jul 30 18:47:56 +0000 2023;1685723918420803584;"@curatedbyraisa main cocoki rai";0;1;0;0;in;1304260340193001472;1685723657698791424;kalkunsenang;https://twitter.com/kalkunsenang/status/1685723918420803584
Sun Jul 30 18:46:28 +0000 2023;1685723552811724800;"@tanyakanrl mo menangin cocoki ga menang menang asu";0;0;0;0;in;1294569939164999682;1685711856751804416;taroloverzz;https://twitter.com/taroloverzz/status/1685723552811724800
Sun Jul 30 18:46:17 +0000 2023;1685723505382563840;"Shopee cocoki 💩🤬 Memng paling bener kita tidur dari pada main ga menang2😤";0;1;0;5;in;1527276225458106370;1685723505382563840;cruewiy;https://twitter.com/cruewiy/status/1685723505382563840
Sun Jul 30 18:43:51 +0000 2023;1685722891437178880;"sush bgt si main cocoki disopi:(";0;0;0;1;in;1571739895915515905;1685722891437178880;AnastasyaNia;https://twitter.com/AnastasyaNia/status/1685722891437178880
Sun Jul 30 18:40:14 +0000 2023;1685721983026348032;"irsan nyambi maen shopee cocoki 😋👉🏼👈🏼";0;0;0;0;in;865076207053754368;1685721983026348032;puputyahut;https://twitter.com/puputyahut/status/1685721983026348032
Sun Jul 30 18:39:51 +0000 2023;1685721887366905857;"mau marah sama shopee cocoki, susah bgt bjir https://t.co/Y9oFo0MFDk";0;1;0;2;in;1494661600598716419;1685721887366905857;nasimaduu;https://twitter.com/nasimaduu/status/1685721887366905857
Sun Jul 30 18:39:15 +0000 2023;1685721734736162816;"gue tandain lu cocoki https://t.co/PfMh4UuIob";0;2;0;0;in;1376968083076571139;1685721734736162816;reliebelie;https://twitter.com/reliebelie/status/1685721734736162816
Sun Jul 30 18:38:53 +0000 2023;1685721644520833024;"DARITADI MAIN SHOPEE COCOKI GA MENANG MENANG AAAAA KESEL BANGETTTTT";0;0;0;0;in;1385815158312759299;1685721644520833024;aurelee_va;https://twitter.com/aurelee_va/status/1685721644520833024
Sun Jul 30 18:38:42 +0000 2023;1685721596210905088;"oh skrg main cocoki @ice_creamies https://t.co/HRslcpSplI";0;1;0;0;in;1529681206798782464;1685721596210905088;ceelliiinneee;https://twitter.com/ceelliiinneee/status/1685721596210905088
Sun Jul 30 18:37:58 +0000 2023;1685721414001897472;"Jam segini udah ada yang share tips shopee cocoki hari ini belum sih wkwkk aku gabuttt";0;0;0;1;in;1375107229028782087;1685721414001897472;nightclouds__;https://twitter.com/nightclouds__/status/1685721414001897472
Sun Jul 30 18:36:20 +0000 2023;1685721000112234496;"@tanyakanrl ABIS MAIN SHOPEE COCOKI";0;0;0;0;in;1494661600598716419;1685711856751804416;nasimaduu;https://twitter.com/nasimaduu/status/1685721000112234496
Sun Jul 30 18:35:58 +0000 2023;1685720909951401984;"@dokyt__t lg main cocoki haha";0;1;0;0;in;3125148317;1685716308548337664;habbyang;https://twitter.com/habbyang/status/1685720909951401984
Sun Jul 30 18:35:43 +0000 2023;1685720846059683840;"main cocoki sekali nyoba dah mau berhasil eh tangan malah kepleset salah pencet, alhasil gameover wkwk";0;1;0;0;in;501582161;1685720846059683840;stpun_;https://twitter.com/stpun_/status/1685720846059683840
Sun Jul 30 18:34:41 +0000 2023;1685720584788082688;"Akal akalan siapa sih yg bikin game cocoki?????";0;0;0;0;in;1047444079921905665;1685720584788082688;votrevenuss;https://twitter.com/votrevenuss/status/1685720584788082688
Sun Jul 30 18:33:06 +0000 2023;1685720186874388482;"gue stres bgt main cocoki yaallah gua ga peduli sama tu hadiah koinnya GUA CUMA MAU MENANG PLS";0;0;0;0;in;1376568039282384898;1685719929289658369;llvbrd;https://twitter.com/llvbrd/status/1685720186874388482
Sun Jul 30 18:32:49 +0000 2023;1685720116313657344;"Aku mending tidur apa main shopee cocoki y";0;0;0;0;in;1153469114918117377;1685720116313657344;nahceahevolead;https://twitter.com/nahceahevolead/status/1685720116313657344
Sun Jul 30 18:32:04 +0000 2023;1685719929289658369;"COCOKI TAIIII";0;1;0;0;in;1376568039282384898;1685719929289658369;llvbrd;https://twitter.com/llvbrd/status/1685719929289658369
Sun Jul 30 18:32:00 +0000 2023;1685719910297604096;"@tanyakanrl IYA ASLII. Ganti nama aja jangan cocoki jadi DJANCOK KI https://t.co/oq7QvcuQhJ";0;0;0;1;in;1138097584558395398;1685660274001633280;dssdhyn;https://twitter.com/dssdhyn/status/1685719910297604096
Sun Jul 30 18:31:02 +0000 2023;1685719668835946496;"Gua masih mencoba main si cocoki anjj";0;0;0;0;in;444631434;1685719668835946496;hotzchocoo;https://twitter.com/hotzchocoo/status/1685719668835946496
Sun Jul 30 18:25:30 +0000 2023;1685718274171150337;"Habis main shopee cocoki sampe sakit kepala";0;3;0;0;in;864895158759727106;1685718274171150337;woongkio;https://twitter.com/woongkio/status/1685718274171150337
Sun Jul 30 18:21:31 +0000 2023;1685717274278445056;"recap kemenangan cocoki https://t.co/2hHBR4rNK6";0;1;0;1;in;149491317;1685717274278445056;dikom222;https://twitter.com/dikom222/status/1685717274278445056
Sun Jul 30 18:21:31 +0000 2023;1685717273972269056;"udah semingguan ini kesibukannya hanya main cocoki yang masih di level 3";0;0;0;1;in;1296994694681907201;1685717273972269056;vnnjmg;https://twitter.com/vnnjmg/status/1685717273972269056
Sun Jul 30 18:19:27 +0000 2023;1685716754335723520;"keknya sendernya jg abis main cocoki ga menang2";0;0;0;0;in;1384040924720766986;1685716754335723520;bcomsoo;https://twitter.com/bcomsoo/status/1685716754335723520
Sun Jul 30 18:12:54 +0000 2023;1685715105659666432;"shopee cocoki mainnya gmn anjer";0;1;0;0;in;1015848601518366720;1685715105659666432;sunrosesfield;https://twitter.com/sunrosesfield/status/1685715105659666432
Sun Jul 30 18:11:33 +0000 2023;1685714764658614272;"Wonu gamau main shopee cocoki kah?";0;0;0;0;in;602046694;1685714764658614272;meanxee;https://twitter.com/meanxee/status/1685714764658614272
Sun Jul 30 18:09:05 +0000 2023;1685714141363970048;"@cadgeiver kemarin kemarin sibuk bneran, sekarang sibuk main shopee cocoki";0;1;0;0;in;1350751394370781186;1685711529528954880;goowgle;https://twitter.com/goowgle/status/1685714141363970048
Sun Jul 30 18:07:27 +0000 2023;1685713732058669057;"Main dari jam 7 malem sampe tiba tiba ganti format kaga bisa menang menang ini cocoki https://t.co/QEtl3jYhmJ";0;0;0;0;in;1352979280465018883;1685713732058669057;moonflowiee;https://twitter.com/moonflowiee/status/1685713732058669057
Sun Jul 30 18:07:04 +0000 2023;1685713636084658177;"Siklus hidup : Bangun tidur - shopee cocoki 2837483738 kali - Tidur lagi";0;0;1;2;in;407557163;1685713636084658177;Dhealippeu;https://twitter.com/Dhealippeu/status/1685713636084658177
Sun Jul 30 18:06:41 +0000 2023;1685713541020676096;"ancuk frustasi maen shopee cocoki";0;0;0;0;in;1675179684617932805;1685713541020676096;lilyrmn_;https://twitter.com/lilyrmn_/status/1685713541020676096
Sun Jul 30 18:06:32 +0000 2023;1685713503037030400;"@connectwithjake Cocoki ada di shopee game";0;0;0;0;in;1313658097747984386;1685648472995999744;jnjemine;https://twitter.com/jnjemine/status/1685713503037030400
Sun Jul 30 18:05:11 +0000 2023;1685713161029332992;"cocoki shopee bikin tambah stres anjingggg https://t.co/CPn9tNvike";0;2;0;0;in;1606374472550088704;1685713161029332992;ciciiicuuittt;https://twitter.com/ciciiicuuittt/status/1685713161029332992
Sun Jul 30 18:02:46 +0000 2023;1685712552842661888;"COCOKI BANGSATTTTT";0;0;0;0;in;1523399019539865600;1685712552842661888;sterninskyy;https://twitter.com/sterninskyy/status/1685712552842661888
